entity_id,n_value,m_precision_qubits,hardware_profile,qdk_epsilon,scenario_id,output_contract,apples_to_apples_level,base_hhl_runtime_seconds,hhl_repetitions,adjusted_hhl_seconds,readout_note,classical_benchmark_id,classical_algorithm_family,classical_solver,classical_target_kappa,classical_achieved_kappa,classical_tolerance,classical_median_seconds,classical_median_relative_residual,classical_median_iterations,ratio_adjusted_hhl_over_classical,comparison_status
hhl_s1_fixed_m,250,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,1.1217255000000002,2500000,2804313.7500000005,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n250_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.0029181999998399988,9.572988987327465e-05,135.0,960973802.3965998,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,7.2642864000000005,1,7.2642864000000005,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n250_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.001694499995210208,1.4563383851253265e-15,,4286.9792980429265,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,7.2642864000000005,1,7.2642864000000005,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n250_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0013195999927120283,9.02355866989301e-05,47.0,5504.915459320755,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,7.2642864000000005,1,7.2642864000000005,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n250_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.0015483000024687499,5.451127007276857e-15,,4691.782205268464,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,7.2642864000000005,1,7.2642864000000005,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n250_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.0029181999998399988,9.572988987327465e-05,135.0,2489.3038175581837,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,7.2642864000000005,10000,72642.864,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n250_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.001694499995210208,1.4563383851253265e-15,,42869792.98042927,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,7.2642864000000005,10000,72642.864,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n250_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0013195999927120283,9.02355866989301e-05,47.0,55049154.593207546,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,7.2642864000000005,10000,72642.864,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n250_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.0015483000024687499,5.451127007276857e-15,,46917822.05268464,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,7.2642864000000005,10000,72642.864,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n250_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.0029181999998399988,9.572988987327465e-05,135.0,24893038.17558184,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,7.2642864000000005,250,1816.0716000000002,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n250_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.001694499995210208,1.4563383851253265e-15,,1071744.8245107317,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,7.2642864000000005,250,1816.0716000000002,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n250_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0013195999927120283,9.02355866989301e-05,47.0,1376228.864830189,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,7.2642864000000005,250,1816.0716000000002,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n250_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.0015483000024687499,5.451127007276857e-15,,1172945.5513171162,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,7.2642864000000005,250,1816.0716000000002,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n250_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.0029181999998399988,9.572988987327465e-05,135.0,622325.954389546,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,7.2642864000000005,2500000,18160716.0,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n250_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.001694499995210208,1.4563383851253265e-15,,10717448245.107317,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,7.2642864000000005,2500000,18160716.0,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n250_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0013195999927120283,9.02355866989301e-05,47.0,13762288648.301888,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,7.2642864000000005,2500000,18160716.0,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n250_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.0015483000024687499,5.451127007276857e-15,,11729455513.17116,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,250,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,7.2642864000000005,2500000,18160716.0,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n250_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.0029181999998399988,9.572988987327465e-05,135.0,6223259543.895459,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,31.976647500000002,1,31.976647500000002,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n250_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.001694499995210208,1.4563383851253265e-15,,18870.84543546027,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,31.976647500000002,1,31.976647500000002,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n250_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0013195999927120283,9.02355866989301e-05,47.0,24232.076141711645,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,31.976647500000002,1,31.976647500000002,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n250_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.0015483000024687499,5.451127007276857e-15,,20652.746527813433,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,31.976647500000002,1,31.976647500000002,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n250_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.0029181999998399988,9.572988987327465e-05,135.0,10957.661401464342,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,31.976647500000002,10000,319766.47500000003,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n250_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.001694499995210208,1.4563383851253265e-15,,188708454.3546027,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,31.976647500000002,10000,319766.47500000003,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n250_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0013195999927120283,9.02355866989301e-05,47.0,242320761.41711646,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,31.976647500000002,10000,319766.47500000003,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n250_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.0015483000024687499,5.451127007276857e-15,,206527465.27813432,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,31.976647500000002,10000,319766.47500000003,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n250_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.0029181999998399988,9.572988987327465e-05,135.0,109576614.01464342,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,31.976647500000002,250,7994.161875000001,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n250_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.001694499995210208,1.4563383851253265e-15,,4717711.358865067,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,31.976647500000002,250,7994.161875000001,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n250_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0013195999927120283,9.02355866989301e-05,47.0,6058019.035427911,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,31.976647500000002,250,7994.161875000001,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n250_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.0015483000024687499,5.451127007276857e-15,,5163186.631953358,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,31.976647500000002,250,7994.161875000001,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n250_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.0029181999998399988,9.572988987327465e-05,135.0,2739415.3503660853,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,31.976647500000002,2500000,79941618.75,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n250_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.00000000000001,0.0001,0.001694499995210208,1.4563383851253265e-15,,47177113588.65067,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,31.976647500000002,2500000,79941618.75,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n250_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.00000000000001,0.0001,0.0013195999927120283,9.02355866989301e-05,47.0,60580190354.279106,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,31.976647500000002,2500000,79941618.75,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n250_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0000000000001,0.0001,0.0015483000024687499,5.451127007276857e-15,,51631866319.53358,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,250,8,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,31.976647500000002,2500000,79941618.75,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n250_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0000000000001,0.0001,0.0029181999998399988,9.572988987327465e-05,135.0,27394153503.66085,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,3.2668629,1,3.2668629,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n500_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.005280700002913363,1.74329138133541e-15,,618.6420168155114,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,3.2668629,1,3.2668629,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n500_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.001370500001939945,9.80262795669902e-05,48.0,2383.7014924303176,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,3.2668629,1,3.2668629,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n500_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,999.9999999999999,0.0001,0.005406800002674572,8.235076622459655e-15,,604.2137490537817,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,3.2668629,1,3.2668629,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n500_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,999.9999999999999,0.0001,0.003407700001844205,8.883880566033076e-05,143.0,958.6709212172475,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,3.2668629,10000,32668.629,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n500_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.005280700002913363,1.74329138133541e-15,,6186420.168155114,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,3.2668629,10000,32668.629,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n500_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.001370500001939945,9.80262795669902e-05,48.0,23837014.924303178,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,3.2668629,10000,32668.629,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n500_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,999.9999999999999,0.0001,0.005406800002674572,8.235076622459655e-15,,6042137.490537817,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,3.2668629,10000,32668.629,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n500_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,999.9999999999999,0.0001,0.003407700001844205,8.883880566033076e-05,143.0,9586709.212172475,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,3.2668629,500,1633.43145,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n500_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.005280700002913363,1.74329138133541e-15,,309321.0084077557,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,3.2668629,500,1633.43145,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n500_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.001370500001939945,9.80262795669902e-05,48.0,1191850.7462151588,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,3.2668629,500,1633.43145,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n500_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,999.9999999999999,0.0001,0.005406800002674572,8.235076622459655e-15,,302106.87452689087,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,3.2668629,500,1633.43145,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n500_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,999.9999999999999,0.0001,0.003407700001844205,8.883880566033076e-05,143.0,479335.46060862375,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,3.2668629,5000000,16334314.5,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n500_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.005280700002913363,1.74329138133541e-15,,3093210084.077557,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,3.2668629,5000000,16334314.5,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n500_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.001370500001939945,9.80262795669902e-05,48.0,11918507462.151588,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,3.2668629,5000000,16334314.5,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n500_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,999.9999999999999,0.0001,0.005406800002674572,8.235076622459655e-15,,3021068745.2689085,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,500,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,3.2668629,5000000,16334314.5,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n500_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,999.9999999999999,0.0001,0.003407700001844205,8.883880566033076e-05,143.0,4793354606.086238,rough_full_vector_output_proxy_not_a_theorem
hhl_s1_fixed_m,500,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,14.424297300000001,1,14.424297300000001,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n500_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.005280700002913363,1.74329138133541e-15,,2731.5123548094216,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,500,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,14.424297300000001,1,14.424297300000001,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n500_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.001370500001939945,9.80262795669902e-05,48.0,10524.842962117757,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,500,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,14.424297300000001,1,14.424297300000001,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n500_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,999.9999999999999,0.0001,0.005406800002674572,8.235076622459655e-15,,2667.8067050500777,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,500,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,14.424297300000001,1,14.424297300000001,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n500_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,999.9999999999999,0.0001,0.003407700001844205,8.883880566033076e-05,143.0,4232.85421022794,not_apples_to_apples_against_full_vector_classical_output
hhl_s1_fixed_m,500,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,14.424297300000001,10000,144242.973,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n500_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.005280700002913363,1.74329138133541e-15,,27315123.548094213,apples_to_apples_only_for_same_scalar_observable_task
hhl_s1_fixed_m,500,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,14.424297300000001,10000,144242.973,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n500_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.001370500001939945,9.80262795669902e-05,48.0,105248429.62117755,apples_to_apples_only_for_same_scalar_observable_task
